Customer_ID,Peak_calls_Sum,Peak_mins_Sum,OffPeak_calls_Sum,OffPeak_mins_Sum,Weekend_calls_Sum,Weekend_mins_Sum,International_mins_Sum,AvePeak,AveOffPeak,AveWeekend,National_calls,National mins,AveNational,All_calls_mins,Gender,Age,Region,Dropped_Calls,tariff,Handset,L_O_S
"K141840",328,996.600000,3,369.000000,9,53.500000,371.518561,3.038415,123.000000,5.944444,340,1419.100000,4.173824,1790.618561,"F",38,"North-West",1,"CAT 200","S50",26.546201
"K141850",76,679.199999,169,562.199999,10,57.000000,293.550459,8.936842,3.326627,5.700000,255,1298.399998,5.091765,1591.950457,"M",48,"East",2,"CAT 200","S50",56.147844
"K141860",193,836.399999,91,402.600001,16,104.000000,295.220755,4.333679,4.424176,6.500000,300,1343.000000,4.476667,1638.220755,"M",26,"South",6,"CAT 200","S80",51.515400
"K141870",343,1190.399999,18,425.399999,7,13.200000,457.262980,3.470554,23.633333,1.885714,368,1628.999998,4.426630,2086.262978,"M",35,"Central",1,"CAT 200","S50",17.774127
"K141880",94,834.600000,81,459.000000,14,55.800000,229.561262,8.878723,5.666667,3.985714,189,1349.400000,7.139683,1578.961262,"M",26,"North-East",4,"CAT 200","ASAD170",37.815195
"K141890",56,1127.400000,24,377.700000,1,37.000000,407.027836,20.132143,15.737500,37.000000,81,1542.100000,19.038272,1949.127836,"M",32,"North-West",0,"CAT 200","S80",53.585216
"K141900",184,1633.199999,58,234.600001,1,48.000000,191.861621,8.876087,4.044828,48.000000,243,1915.800000,7.883951,2107.661621,"M",55,"North",1,"CAT 200","ASAD170",31.342916
"K141910",276,2442.000000,88,343.800001,0,0.000000,896.747490,8.847826,3.906818,0.000000,364,2785.800001,7.653297,3682.547491,"F",67,"South-East",1,"CAT 200","S50",37.585216
"K141920",100,894.000000,174,428.700001,27,50.400000,219.764505,8.940000,2.463793,1.866667,301,1373.100001,4.561794,1592.864506,"M",36,"South-West",4,"CAT 200","S50",21.388090
"K141940",86,771.600000,31,265.200000,18,36.000000,322.519028,8.972093,8.554839,2.000000,135,1072.800000,7.946667,1395.319028,"M",45,"North-West",0,"CAT 200","ASAD170",41.593429
"K141950",344,1195.200000,54,321.300001,3,59.500000,241.271523,3.474419,5.950000,19.833333,401,1576.000001,3.930175,1817.271524,"F",72,"South-West",2,"CAT 200","ASAD170",12.911704
"K141960",133,1189.799999,8,152.100000,4,25.200000,358.207212,8.945865,19.012500,6.300000,145,1367.099999,9.428276,1725.307211,"F",28,"East",5,"CAT 200","S50",56.049281
"K141970",161,1435.200000,3,58.200000,0,0.000000,462.507857,8.914286,19.400000,0.000000,164,1493.400000,9.106098,1955.907857,"M",40,"West",1,"CAT 200","S50",20.632444
"K141990",77,690.000000,164,422.700001,34,54.000000,317.778037,8.961039,2.577439,1.588235,275,1166.700001,4.242545,1484.478038,"F",28,"North-East",8,"CAT 200","ASAD170",20.566735
"K142000",116,1042.200000,113,323.400000,21,55.200000,323.713195,8.984483,2.861947,2.628571,250,1420.800000,5.683200,1744.513195,"F",27,"East",0,"CAT 200","S80",54.669405
"K142010",440,1525.800000,166,340.500000,58,95.400000,284.592563,3.467727,2.051205,1.644828,664,1961.700000,2.954367,2246.292563,"M",28,"North-East",0,"CAT 200","S50",20.336756
"K142020",85,766.800000,57,350.100000,0,0.000000,329.614824,9.021176,6.142105,0.000000,142,1116.900000,7.865493,1446.514824,"F",49,"East",2,"CAT 200","S80",35.811088
"K142030",227,2041.800000,24,192.300000,28,68.399999,210.530657,8.994714,8.012500,2.442857,279,2302.499999,8.252688,2513.030656,"F",52,"South",1,"CAT 200","S50",22.045175
"K142040",116,1049.400000,227,498.900001,10,86.000000,313.811022,9.046552,2.197797,8.600000,353,1634.300001,4.629745,1948.111023,"M",70,"South-East",1,"CAT 200","S50",36.993840
"K142050",100,898.800000,69,233.400000,7,55.499999,326.093190,8.988000,3.382609,7.928571,176,1187.699999,6.748295,1513.793189,"M",45,"North",1,"CAT 200","S50",33.642710
"K142060",301,1311.600000,2,110.400000,38,77.400000,370.146016,4.357475,55.200000,2.036842,341,1499.400000,4.397067,1869.546016,"M",42,"South-West",0,"CAT 200","S80",22.373717
"K142080",311,935.400001,181,329.100000,22,63.599999,321.358611,3.007717,1.818232,2.890909,514,1328.100000,2.583852,1649.458611,"M",27,"Central",2,"CAT 200","S80",9.889117
"K142090",136,592.800001,151,341.699999,31,78.000000,328.751511,4.358824,2.262914,2.516129,318,1012.500000,3.183962,1341.251511,"F",33,"South",0,"CAT 200","ASAD170",44.188912
"K142110",284,1239.000000,256,421.500001,11,22.200000,419.006011,4.362676,1.646484,2.018182,551,1682.700001,3.053902,2101.706012,"M",40,"North-West",1,"CAT 200","ASAD170",43.696099
"K142120",400,1387.800000,78,192.000000,37,94.200000,291.981628,3.469500,2.461538,2.545946,515,1674.000000,3.250485,1965.981628,"M",54,"South-West",2,"CAT 200","ASAD170",42.217659
"K142130",137,1243.800000,46,75.000000,5,10.800000,200.724074,9.078832,1.630435,2.160000,188,1329.600000,7.072340,1530.324074,"M",61,"West",1,"CAT 200","S80",25.133470
"K142140",253,795.599999,67,270.000000,79,120.000000,326.233361,3.144664,4.029851,1.518987,399,1185.599999,2.971429,1511.833360,"M",26,"South",2,"CAT 200","S50",32.229979
"K142150",366,1270.800000,41,62.100000,13,35.400000,369.049771,3.472131,1.514634,2.723077,420,1368.300000,3.257857,1737.349771,"M",33,"East",4,"CAT 200","ASAD170",50.234086
"K142170",325,1417.200000,84,283.500001,3,8.000000,195.316502,4.360615,3.375000,2.666667,412,1708.700001,4.147330,1904.016503,"F",42,"Central",2,"CAT 200","S50",53.749487
"K142180",268,931.200000,113,285.600000,24,58.200000,384.642055,3.474627,2.527434,2.425000,405,1275.000000,3.148148,1659.642055,"F",44,"South-West",0,"CAT 200","ASAD170",29.108830
"K142190",126,1146.600000,181,296.699999,34,183.000000,404.633974,9.100000,1.639227,5.382353,341,1626.299999,4.769208,2030.933973,"F",26,"East",1,"CAT 200","S50",56.640657
"K142200",541,1739.399999,99,507.300000,29,49.200000,736.097056,3.215157,5.124242,1.696552,669,2295.899999,3.431839,3031.997055,"M",33,"South-West",9,"CAT 200","S80",44.944559
"K142210",303,1324.200000,95,375.899999,13,74.400001,560.082824,4.370297,3.956842,5.723077,411,1774.500000,4.317518,2334.582824,"M",48,"North-West",2,"CAT 200","ASAD170",48.755647
"K142220",160,802.200000,101,212.699999,33,54.000000,340.141941,5.013750,2.105941,1.636364,294,1068.899999,3.635714,1409.041940,"M",39,"East",11,"CAT 200","S50",33.051335
"K142230",144,1314.000000,171,533.100001,9,30.000000,564.789592,9.125000,3.117544,3.333333,324,1877.100001,5.793519,2441.889593,"F",40,"North",0,"CAT 200","S50",49.577002
"K142240",81,742.200000,173,485.700000,7,47.499999,268.351290,9.162963,2.807514,6.785714,261,1275.399999,4.886590,1543.751289,"F",26,"North",1,"CAT 200","S50",30.620123
"K142270",71,653.400000,268,548.400000,13,87.000000,196.680547,9.202817,2.046269,6.692308,352,1288.800000,3.661364,1485.480547,"M",67,"South-West",2,"CAT 200","S80",22.045175
"K142290",301,1047.599999,47,484.199999,24,40.000000,490.864777,3.480399,10.302128,1.666667,372,1571.799998,4.225269,2062.664775,"F",37,"Central",0,"CAT 200","S50",20.303901
"K142300",458,2000.400000,1,3.300000,16,51.000000,263.589047,4.367686,3.300000,3.187500,475,2054.700000,4.325684,2318.289047,"F",51,"South-East",1,"CAT 200","S50",51.022587
"K142310",92,843.600001,279,457.200000,15,24.000000,360.826566,9.169565,1.638710,1.600000,386,1324.800001,3.432124,1685.626567,"M",38,"South-East",0,"CAT 200","S50",24.180698
"K142320",130,1195.800001,40,68.400000,32,57.600000,189.150076,9.198462,1.710000,1.800000,202,1321.800001,6.543564,1510.950077,"F",61,"South",2,"CAT 200","S50",22.866530
"K142330",161,1476.000000,22,185.100000,6,31.000000,546.890110,9.167702,8.413636,5.166667,189,1692.100000,8.952910,2238.990110,"F",40,"South",1,"CAT 200","S50",41.560575
"K142340",261,2394.000000,241,397.800001,1,7.200000,400.030947,9.172414,1.650622,7.200000,503,2799.000001,5.564612,3199.030948,"M",35,"West",2,"CAT 200","S80",23.819302
"K142350",248,1083.600001,104,214.799999,46,72.000000,228.206918,4.369355,2.065385,1.565217,398,1370.400000,3.443216,1598.606918,"F",41,"West",2,"CAT 200","S50",22.899384
"K142360",429,1287.000000,221,349.200001,15,134.400001,269.172862,3.000000,1.580091,8.960000,665,1770.600002,2.662556,2039.772864,"M",31,"West",2,"CAT 200","S80",46.357290
"K142370",695,2418.000000,21,114.000000,27,49.000000,837.874609,3.479137,5.428571,1.814815,743,2581.000000,3.473755,3418.874609,"F",32,"East",4,"CAT 200","S50",14.324435
"K142380",290,1065.600000,103,378.000000,22,62.000000,402.139123,3.674483,3.669903,2.818182,415,1505.600000,3.627952,1907.739123,"F",28,"South-East",0,"CAT 200","S80",12.123203
"K142390",168,1543.800000,331,539.700002,23,107.399999,582.951773,9.189286,1.630514,4.669565,522,2190.900001,4.197126,2773.851774,"M",39,"South-West",0,"CAT 200","S50",12.320329
"K142400",89,817.800000,84,193.200000,16,33.599999,205.881870,9.188764,2.300000,2.100000,189,1044.599999,5.526984,1250.481869,"M",47,"East",2,"CAT 200","S80",52.205339
"K142420",254,733.200000,204,564.600000,3,68.500000,344.857006,2.886614,2.767647,22.833333,461,1366.300000,2.963774,1711.157006,"M",28,"South-West",2,"CAT 200","S80",31.802875
"K142430",197,1819.200001,20,194.700000,10,52.000000,421.569614,9.234518,9.735000,5.200000,227,2065.900001,9.100881,2487.469615,"M",47,"Central",1,"CAT 200","S50",13.864476
"K142440",103,958.800000,283,708.900000,4,36.600000,539.212477,9.308738,2.504947,9.150000,390,1704.300000,4.370000,2243.512477,"M",35,"East",1,"CAT 200","S80",22.603696
"K142450",419,1456.800000,92,179.100000,21,85.200000,418.219894,3.476850,1.946739,4.057143,532,1721.100000,3.235150,2139.319894,"F",65,"Central",0,"CAT 200","ASAD170",55.129363
"K142460",133,1234.800000,62,563.100000,20,31.800000,567.002634,9.284211,9.082258,1.590000,215,1829.700000,8.510233,2396.702634,"M",71,"North-East",7,"CAT 200","ASAD170",12.648871
"K142470",538,2358.000000,112,216.900000,24,66.000000,837.931014,4.382900,1.936607,2.750000,674,2640.900000,3.918249,3478.831014,"F",49,"Central",0,"CAT 200","ASAD90",27.663244
"K142480",84,775.799999,28,289.799999,27,49.500000,256.735465,9.235714,10.350000,1.833333,139,1115.099998,8.022302,1371.835463,"F",30,"East",7,"CAT 200","ASAD170",42.414784
"K142510",268,934.800001,87,349.199999,15,37.800001,324.972319,3.488060,4.013793,2.520000,370,1321.800001,3.572432,1646.772320,"M",40,"North-East",11,"CAT 200","ASAD170",46.258727
"K142520",89,829.800000,106,189.600001,9,40.800000,275.593808,9.323596,1.788679,4.533333,204,1060.200001,5.197059,1335.793809,"F",62,"North",1,"CAT 200","ASAD170",42.644764
"K142530",183,803.400000,91,212.099999,32,88.500001,301.044296,4.390164,2.330769,2.765625,306,1104.000000,3.607843,1405.044296,"F",28,"Central",2,"CAT 200","S80",18.661191
"K142540",269,1337.400000,29,303.600000,2,42.000000,347.485286,4.971747,10.468966,21.000000,300,1683.000000,5.610000,2030.485286,"F",30,"Central",0,"CAT 200","S80",12.583162
"K142550",265,923.400001,45,130.800000,71,112.200000,310.636095,3.484528,2.906667,1.580282,381,1166.400001,3.061417,1477.036096,"F",36,"South-East",0,"CAT 200","S80",46.817248
"K142560",341,1189.200000,222,565.500002,7,15.600000,273.227629,3.487390,2.547297,2.228571,570,1770.300002,3.105789,2043.527631,"F",42,"East",1,"CAT 200","S80",27.564682
"K142570",68,636.000000,118,356.400000,18,34.800000,184.948851,9.352941,3.020339,1.933333,204,1027.200000,5.035294,1212.148851,"M",35,"Central",2,"CAT 200","ASAD170",30.620123
"K142580",302,1053.600000,0,0.000000,45,78.000000,350.707281,3.488742,0.000000,1.733333,347,1131.600000,3.261095,1482.307281,"M",41,"East",9,"CAT 200","S80",29.535934
"K142590",115,1080.599999,235,594.300000,61,99.599999,309.385892,9.396522,2.528936,1.632787,411,1774.499998,4.317518,2083.885890,"M",41,"Central",1,"CAT 200","ASAD170",19.022587
"K142600",179,1676.400001,30,109.200000,5,45.599999,442.539348,9.365363,3.640000,9.120000,214,1831.200000,8.557009,2273.739348,"M",47,"Central",1,"CAT 200","S80",33.347023
"K142610",168,837.600000,20,485.400000,49,94.800000,299.854859,4.985714,24.270000,1.934694,237,1417.800000,5.982278,1717.654859,"M",37,"South",2,"CAT 200","ASAD170",48.098563
"K142630",251,1104.000000,180,411.000000,28,69.000000,294.086831,4.398406,2.283333,2.464286,459,1584.000000,3.450980,1878.086831,"F",32,"North-East",9,"CAT 200","ASAD170",55.589322
"K142640",102,956.400001,28,224.700000,1,28.000000,290.652260,9.376471,8.025000,28.000000,131,1209.100001,9.229771,1499.752261,"F",29,"Central",5,"CAT 200","ASAD170",47.112936
"K142650",248,747.000000,17,408.300000,6,21.600000,234.303920,3.012097,24.017647,3.600000,271,1176.900000,4.342804,1411.203920,"M",29,"Central",2,"CAT 200","ASAD170",38.176591
"K142670",380,1670.400001,346,592.200000,13,32.000000,585.424469,4.395789,1.711561,2.461538,739,2294.600001,3.105007,2880.024470,"F",58,"East",1,"CAT 200","S80",24.936345
"K142680",254,1119.000000,119,647.100000,9,22.000000,456.452084,4.405512,5.437815,2.444444,382,1788.100000,4.680890,2244.552084,"M",42,"South-East",2,"CAT 200","ASAD170",30.587269
"K142690",275,835.200000,71,395.699999,18,83.400000,225.562696,3.037091,5.573239,4.633333,364,1314.299999,3.610714,1539.862695,"M",47,"South",10,"CAT 200","S80",12.747433
"K142710",236,741.600000,101,388.200000,0,0.000000,229.296657,3.142373,3.843564,0.000000,337,1129.800000,3.352522,1359.096657,"M",37,"North-East",2,"CAT 200","ASAD170",44.090349
"K142720",98,933.000000,86,129.600000,11,57.600000,307.583051,9.520408,1.506977,5.236364,195,1120.200000,5.744615,1427.783051,"M",33,"North-West",0,"CAT 200","ASAD170",34.529774
"K142750",296,1300.800000,28,47.100001,10,80.399998,306.434361,4.394595,1.682143,8.040000,334,1428.299999,4.276347,1734.734360,"F",39,"West",1,"CAT 200","ASAD170",28.747433
"K142760",279,2653.200000,22,38.100000,7,28.200000,721.246283,9.509677,1.731818,4.028571,308,2719.500000,8.829545,3440.746283,"M",29,"South-West",5,"CAT 200","S80",48.492813
"K142770",98,931.200001,99,227.400000,3,6.000000,381.045661,9.502041,2.296970,2.000000,200,1164.600001,5.823000,1545.645662,"F",27,"East",1,"CAT 200","S80",46.455852
"K142780",351,1545.600000,230,381.900000,8,22.000000,199.536534,4.403419,1.660435,2.750000,589,1949.500000,3.309847,2149.036534,"F",31,"North",4,"CAT 200","S80",52.106776
"K142790",94,901.199999,106,455.699999,17,36.000000,354.600605,9.587234,4.299057,2.117647,217,1392.899998,6.418894,1747.500603,"F",35,"South",1,"CAT 200","S50",42.907598
"K142810",154,1473.600000,19,528.900000,35,56.400000,553.386476,9.568831,27.836842,1.611429,208,2058.900000,9.898558,2612.286476,"F",71,"East",0,"CAT 200","ASAD170",31.572895
"K142820",174,1662.600000,36,418.200000,16,75.600000,378.902769,9.555172,11.616667,4.725000,226,2156.400000,9.541593,2535.302769,"F",49,"South-East",0,"CAT 200","S50",40.410678
"K142850",399,1759.200001,39,479.399999,16,100.200001,440.064690,4.409023,12.292308,6.262500,454,2338.800001,5.151542,2778.864691,"M",52,"East",2,"CAT 200","ASAD170",55.885010
"K142860",247,2364.000000,88,549.299999,7,17.400000,625.755923,9.570850,6.242045,2.485714,342,2930.699999,8.569298,3556.455922,"F",44,"North",0,"CAT 200","ASAD170",20.205339
"K142870",209,732.000000,119,539.400001,5,47.499999,262.016206,3.502392,4.532773,9.500000,333,1318.900000,3.960661,1580.916206,"F",62,"Central",0,"CAT 200","ASAD170",42.053388
"K142880",527,1545.600000,52,395.100001,64,104.000000,525.209028,2.932827,7.598077,1.625000,643,2044.700001,3.179938,2569.909029,"M",38,"North-West",0,"CAT 200","S50",22.537988
"K142890",182,1745.400001,340,522.300000,0,0.000000,398.747163,9.590110,1.536176,0.000000,522,2267.700001,4.344253,2666.447164,"F",29,"North-West",2,"CAT 200","S80",49.938398
"K142900",474,2089.200001,140,289.500001,3,40.200000,371.480944,4.407595,2.067857,13.400000,617,2418.900002,3.920421,2790.380946,"F",30,"North-West",10,"CAT 200","S50",55.490760
"K142920",153,1467.600000,68,112.500001,13,70.800000,387.428583,9.592157,1.654412,5.446154,234,1650.900001,7.055128,2038.328584,"M",62,"South",1,"CAT 200","ASAD170",50.135524
"K142940",331,1042.800001,55,200.699999,44,91.500001,426.796263,3.150453,3.649091,2.079545,430,1335.000001,3.104651,1761.796264,"M",41,"South-West",1,"CAT 200","S50",46.455852
"K142950",485,1557.000000,207,330.600001,7,23.000000,298.575630,3.210309,1.597101,3.285714,699,1910.600001,2.733333,2209.175631,"M",28,"North-East",9,"CAT 200","S80",24.344969
"K142960",593,1866.600001,67,309.300000,49,76.799999,503.768950,3.147723,4.616418,1.567347,709,2252.700000,3.177292,2756.468950,"F",61,"North",0,"CAT 200","S50",34.792608
"K142970",106,1022.399999,35,59.100002,33,53.000000,326.900233,9.645283,1.688571,1.606061,174,1134.500001,6.520115,1461.400234,"F",41,"South-East",4,"CAT 200","S80",48.854209
"K143000",82,789.600000,308,661.499999,27,53.000000,263.362325,9.629268,2.147727,1.962963,417,1504.099999,3.606954,1767.462324,"M",26,"West",2,"CAT 200","S80",43.039014
"K143010",469,1363.200001,120,216.000000,8,17.400000,375.489213,2.906610,1.800000,2.175000,597,1596.600001,2.674372,1972.089214,"M",31,"West",2,"CAT 200","S50",48.624230
"K143020",265,1168.799999,28,116.700000,13,27.000000,353.987217,4.410566,4.167857,2.076923,306,1312.499999,4.289216,1666.487216,"F",58,"North-West",0,"CAT 200","S50",36.632444
"K143030",255,2464.199999,34,137.100000,2,15.600000,856.144866,9.663529,4.032353,7.800000,291,2616.899999,8.992784,3473.044865,"M",36,"South-East",0,"CAT 200","S80",25.921971
"K143040",113,1826.400000,279,463.800000,23,52.200000,389.125959,16.162832,1.662366,2.269565,415,2342.400000,5.644337,2731.525959,"M",34,"North-East",1,"CAT 200","S50",52.632444
"K143050",81,1512.599999,129,221.099999,42,80.000000,581.442901,18.674074,1.713953,1.904762,252,1813.699998,7.197222,2395.142899,"F",40,"Central",6,"CAT 200","S80",21.913758
"K143080",108,1048.800002,171,416.700000,23,51.500000,261.709669,9.711111,2.436842,2.239130,302,1517.000002,5.023179,1778.709671,"M",36,"South-West",0,"CAT 200","ASAD170",18.135524
"K143090",168,1624.200000,49,226.800000,0,0.000000,219.023630,9.667857,4.628571,0.000000,217,1851.000000,8.529954,2070.023630,"M",65,"South-West",0,"CAT 200","S80",23.720739
"K143100",116,1125.000000,28,148.500002,2,127.200000,320.925498,9.698276,5.303571,63.600000,146,1400.700002,9.593836,1721.625500,"M",30,"North-West",2,"CAT 200","S50",34.365503
"K143110",100,970.800000,186,290.400001,5,56.400000,418.247425,9.708000,1.561290,11.280000,291,1317.600001,4.527835,1735.847426,"F",42,"East",1,"CAT 200","S80",20.008214
"K143120",545,2407.200000,65,147.000000,77,118.800000,426.144741,4.416881,2.261538,1.542857,687,2673.000000,3.890830,3099.144741,"F",40,"South-East",2,"CAT 200","S50",39.687885
"K143130",105,1018.200000,319,514.500001,18,75.600000,340.727732,9.697143,1.612853,4.200000,442,1608.300001,3.638688,1949.027733,"F",47,"South-West",0,"CAT 200","S80",44.583162
"K143140",339,1498.800000,142,347.700000,1,7.200000,361.726923,4.421239,2.448592,7.200000,482,1853.700000,3.845851,2215.426923,"M",57,"Central",10,"CAT 200","S80",10.644764
"K143150",99,961.800000,24,143.699999,26,73.800000,341.863133,9.715152,5.987500,2.838462,149,1179.299999,7.914765,1521.163132,"F",29,"West",2,"CAT 200","ASAD170",31.080082
"K143160",359,1078.800000,54,179.100000,7,81.499999,434.757842,3.005014,3.316667,11.642857,420,1339.399999,3.189048,1774.157841,"M",26,"East",4,"CAT 200","S50",49.905544
"K143170",118,1144.800000,26,458.400000,19,38.500000,224.544924,9.701695,17.630769,2.026316,163,1641.700000,10.071779,1866.244924,"F",34,"West",1,"CAT 200","ASAD170",15.342916
